shap_patientonsetage,shap_age_years,shap_patientsex,shap_patientweight,shap_num_drugs,shap_num_reactions,shap_age_missing,shap_sex_male,shap_sex_female,shap_sex_unknown,shap_age_gt_65,shap_age_gt_70,shap_age_gt_75,shap_weight_missing,shap_bmi,shap_bmi_underweight,shap_bmi_normal,shap_bmi_overweight,shap_bmi_obese,shap_polypharmacy,shap_high_polypharmacy,shap_moderate_polypharmacy,shap_very_high_polypharmacy,shap_has_steroid,shap_has_antibiotic,shap_has_antiviral,shap_has_chemo,shap_has_targeted,shap_has_antifungal,shap_steroid_plus_antibiotic,shap_multiple_reactions,shap_many_reactions,shap_cancer_stage_I,shap_cancer_stage_II,shap_cancer_stage_III,shap_cancer_stage_IV,y_true
0.032395754797392824,-0.22480982650011636,-0.018807381945183874,0.008798836434988471,0.003333435132192971,-0.08842351947969435,0.06894433593022098,-0.1444743415653206,-0.044125314865112154,-0.0013276479236346936,-9.632466628387267e-05,0.0,-0.00012640510676897764,0.048669692586781076,-0.03712891825968119,1.8297090702451034e-05,-0.00026317526988235506,0.0001783761315424096,-4.876483576328959e-05,-0.006339647559119587,0.000937761555716907,0.00669681184638443,-0.013208881982369131,-0.04435900953299834,0.0019388483986650874,-0.03717375931159043,-0.055720221221243996,-0.03535472198473328,-0.007034944448967656,-0.003636935782989983,-0.05766251725327349,0.00521874732989492,-9.180395712821826e-05,-0.0023547185459061796,-0.008833631968609156,-0.0001206457883192896,0
0.5004813658177314,-0.5351891871494413,-0.047941805482847606,-0.12226250761726218,-0.006959931135098919,0.0761581177668114,-0.04811624832574,-0.11796145398619709,-0.03863033863721217,-0.03632266934777878,4.128199983594544e-05,0.0,-1.5407439264393024e-05,-0.0641252407206646,-0.11640579432778057,3.45390217991206e-05,0.0026432024601170012,-0.00030856631154860226,-4.876483576328959e-05,-0.02018099781389464,-0.005935280529696488,-0.0007399557803761781,0.012269393920075623,0.11791785829929162,0.0038555480527086884,-0.0601597888492307,-0.04186194050310827,0.24016417274499477,-0.005597166480957661,0.0040659501164128295,0.013244041095639092,0.007941888382017832,-0.0002962623109702009,-0.0027364871745928897,-0.011131268150506133,-0.0012396098445551025,0
0.08325813351145253,-0.09537096986826668,-0.023027340168353554,-0.08643210192609661,-0.049566088845906964,-0.21977742349493748,-0.002870601516101875,-0.17947522212820372,-0.044125314865112154,-0.0153754495085669,-9.632466628387267e-05,0.0,-0.00012640510676897764,-0.2618990404893413,0.38388140008299837,1.8297090702451034e-05,0.002442793974040846,-0.00030856631154860226,-4.876483576328959e-05,-0.04503520556909501,-0.007254860141597878,-0.0008838679898048187,-0.006093642977370284,-0.011852321965511965,0.001348147003365164,-0.05663172454571089,0.2321941016091244,-0.027843112005325944,-0.030593868668610465,0.0050592931200499815,-0.04755595869634719,-0.013588558554631239,-9.215115437827952e-05,-0.0024113844963321984,-0.00850876519627706,-0.00012042071048054423,1
0.5457546918393286,-0.40014756549390174,0.0010825646942265869,0.03600214597007506,-0.36610434362243777,0.01460766282084594,-0.005992184835236085,0.12029639760571838,0.03470625418200229,-0.02628764564349968,4.128199983594544e-05,0.0,-0.00012640510676897764,0.04074671271462906,-0.002889500254407264,3.173555690147054e-05,-0.00018248080985246002,0.0001783761315424096,-4.876483576328959e-05,-0.060800476060267845,0.005149926889888274,0.00669681184638443,-0.007324203665207443,-0.019131427932012914,0.0014157754077486068,0.7247009813249696,-0.19465492680803356,-0.20348614049063965,-0.005442679793239755,-0.0038878889015495567,0.05051776973299783,-0.002438608806737116,-7.979707904583811e-05,-0.0036379849638530125,-0.005706311797656599,-0.00025716877980584213,0
0.06286978444532465,0.2245460601067395,0.018065226574462283,0.027721548296443806,0.1160257698527452,-0.15315371541322742,0.015746818851550007,0.2706598229991166,0.04645318171640332,-0.009760754325672348,-9.632466628387267e-05,0.0,-0.00012640510676897764,0.03570527972999617,-0.008317308577288499,1.8297090702451034e-05,-0.0007466675434051994,0.0001783761315424096,-4.876483576328959e-05,0.0676678758738648,0.008210287183429168,-0.000696446286726932,-0.00863353485001093,-0.023712589955149167,0.0019622857401538065,-0.028572961608455384,-0.049562521353989565,-0.017231186801566913,-0.006316443139957629,0.000947366586882605,-0.07364485645476955,0.006135450899968112,-9.215115437827952e-05,-0.0026057902630885576,-0.004458371331947602,-0.00042368478023821027,1
0.5109140099572369,-0.3186668983740227,-0.01970995700309457,0.03001642654675979,0.021930984224042698,-0.08912213703302017,0.002715693556751281,-0.14591667889088022,-0.03809832192343747,-0.012593237170633001,4.128199983594544e-05,0.0,-0.00012640510676897764,0.055060935022963435,-0.017196109465338682,3.173555690147054e-05,-0.00013008805276479917,0.0001783761315424096,-4.876483576328959e-05,-0.014125021837418051,0.002305063961383715,0.006210699028937699,-0.007324203665207443,-0.024958238910348287,0.0014147892380776432,-0.04152529863183756,-0.05471079099398041,-0.040041631894877985,-0.006569942785280211,-0.003636935782989983,-0.05948754495328712,-0.0021187174567636577,-7.979707904583811e-05,-0.003438320784733609,-0.008210317175999304,-0.0002639926265771369,0
0.4476386326769212,-0.22111340176754793,0.0067454693948661324,0.43337985914395555,-0.07433245762200802,-0.19704497847664995,-0.006226548636396235,0.23151396762172616,0.012181653252086441,-0.01590800688283463,4.128199983594544e-05,0.0,-0.0003468926805156696,-0.15130033529365058,-0.7176264263968513,4.7977487998140105e-05,-0.00018248080985246002,-0.00030856631154860226,0.00019869466841539402,-0.07793303417686681,-0.029111794612584552,-0.027782822183781634,0.005385425197512002,-0.016116918642917633,-0.004292337024005484,-0.029673406230671936,-0.0358560811909786,-0.03431567471761302,-0.004639341572612023,0.0023177283145004455,-0.10708183888604236,-0.002425709589928144,-0.00022654311034152666,-0.003556850429345225,-0.007658652602706016,-0.0008990241993089089,0
0.0733468130789909,-0.0776753291004188,0.009150440920423651,-0.025414799841027607,0.14658873617921428,0.0347298208181429,-0.010284299777315894,0.20436421009066633,0.01900467005033033,-0.03108201224233766,-9.632466628387267e-05,0.0,-1.5407439264393024e-05,-0.04070300222279168,-0.44866255794059257,3.45390217991206e-05,-0.00010810657707499205,-0.00030856631154860226,0.0004790279732833763,-0.02369782186202534,-0.004232533693184299,-0.02774990849832208,0.0068231938091457755,0.13459826686381463,0.001724638139258677,-0.04296868508671382,-0.05182857563564475,-0.045440222424726305,-0.004550393701493116,0.0023177283145004455,0.05394358164088838,0.006135445353868096,-0.0003793936610389261,-0.002332278888894487,-0.015568292173483848,-0.001042923658891422,0
-0.5509475235362183,0.08411911832257875,-0.02532353542201155,-0.026907609254897373,0.06626265528931247,-0.06856714382573634,-0.016640563454334806,-0.1253626898437656,-0.044641514018303456,-0.02928279722425647,-6.0202916427420424e-05,0.0,-1.5407439264393024e-05,-0.012673795881262606,0.015199009473906745,3.45390217991206e-05,-0.008974348422900125,-0.00030856631154860226,-1.0573594767281446e-05,-0.02997076824690603,-0.01843851329036975,-0.0008415457456844911,0.005303913981624508,-0.011640385304958365,-0.009326905917781498,-0.05500150190906257,0.2721614270076483,-0.07037199840805917,-0.025130900613381517,0.00668109788108122,0.01707547814402231,-0.023216166728055633,-0.00043214779774929243,-0.0022164649083620223,-0.010174630269770658,-0.0017810632046715094,0
0.04190075554104247,-0.21448555115617216,0.01788019122768949,0.04431511976870918,0.13363095827997612,0.15036521800666028,0.05706451886385591,0.27875912966378397,0.046469007913271236,-0.0005823306839213854,-9.632466628387267e-05,0.0,-0.00012640510676897764,0.06580359288601548,0.01724993710620882,1.8297090702451034e-05,-0.0010768020745139904,0.0001783761315424096,-4.876483576328959e-05,0.11056701079295217,0.0037931447439629273,-0.0007058548453877059,-0.007324203665207443,-0.02911404597111679,0.0014307329967345461,-0.03623936299401466,-0.049487514435663175,-0.02824629323174023,-0.005535143847454757,0.0007533361461197613,0.08606397508334349,-0.002438608806737116,-9.215115437827952e-05,-0.0025484831126050224,-0.0073538636192433705,-0.00011457671911405037,0
0.5045003287143023,-0.5522897854828173,0.003374719783143639,0.014699911419605862,-0.24364323116024478,-0.015695878046554798,-0.0587569694053225,0.07527288857297958,0.040523964478335804,-0.031988019067646166,4.128199983594544e-05,0.0,-1.5407439264393024e-05,0.013297106769133213,-0.025092330388248162,3.45390217991206e-05,-0.00010810657707499205,0.0001783761315424096,-4.876483576328959e-05,-0.06368464638419923,-0.01809072123771095,-0.0007399557803761781,0.005441119177610517,0.10242528796066555,0.0014908046255913256,-0.053072739717055,-0.024201913450914332,0.1869486894730099,-0.0033924863825758023,0.0023177283145004455,0.0027626786477109038,-0.002332534833028836,-0.0002962623109702009,-0.0029495253921063146,-0.015254424156910659,-0.001233540775349863,0
